"id","uuid","cultivo","predio","enfermedad","riesgo","lat","lng","biomasa","fecha_inicio_analisis","fecha_termino_analisis","productos"
22386,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-05-13 00:00:00.000,2022-05-19 00:00:00.000,"{"" ""}"
22396,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,"{"" ""}"
22405,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,"{"" ""}"
22412,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-05-05 00:00:00.000,2022-05-11 00:00:00.000,"{"" ""}"
22423,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-04-17 00:00:00.000,2022-04-23 00:00:00.000,"{"" ""}"
22433,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-08-05 00:00:00.000,2022-08-11 00:00:00.000,"{"" ""}"
22442,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-11-17 00:00:00.000,2022-11-23 00:00:00.000,"{"" ""}"
22452,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-10-21 00:00:00.000,2022-10-27 00:00:00.000,"{"" ""}"
22463,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-01-13 00:00:00.000,2023-01-19 00:00:00.000,"{"" ""}"
22473,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-01-05 00:00:00.000,2023-01-11 00:00:00.000,"{"" ""}"
22483,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-01-01 00:00:00.000,2023-01-07 00:00:00.000,"{"" ""}"
22493,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-11-05 00:00:00.000,2022-11-11 00:00:00.000,"{"" ""}"
22503,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-09-01 00:00:00.000,2022-09-07 00:00:00.000,"{"" ""}"
22515,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-10-13 00:00:00.000,2022-10-19 00:00:00.000,"{"" ""}"
22524,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-10-13 00:00:00.000,2022-10-19 00:00:00.000,"{"" ""}"
22534,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-06-01 00:00:00.000,2023-06-07 00:00:00.000,"{"" ""}"
22545,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-08-09 00:00:00.000,2023-08-15 00:00:00.000,"{"" ""}"
22556,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-05-21 00:00:00.000,2023-05-27 00:00:00.000,"{"" ""}"
22568,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-10-17 00:00:00.000,2023-10-23 00:00:00.000,"{"" ""}"
22578,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-08-21 00:00:00.000,2023-08-27 00:00:00.000,"{"" ""}"
22589,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-11-09 00:00:00.000,2023-11-14 00:00:00.000,"{"" ""}"
22598,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-08-05 00:00:00.000,2023-08-11 00:00:00.000,"{"" ""}"
22606,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-08-01 00:00:00.000,2023-08-07 00:00:00.000,"{"" ""}"
22619,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-03-13 00:00:00.000,2023-03-19 00:00:00.000,"{"" ""}"
22626,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-06-01 00:00:00.000,2023-06-07 00:00:00.000,"{"" ""}"
22635,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2024-01-21 00:00:00.000,2024-01-27 00:00:00.000,"{"" ""}"
22648,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-11-27 00:00:00.000,2023-12-03 00:00:00.000,"{"" ""}"
22660,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2024-01-17 00:00:00.000,2024-01-23 00:00:00.000,"{"" ""}"
22669,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-08-21 00:00:00.000,2023-08-27 00:00:00.000,"{"" ""}"
22681,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-10-13 00:00:00.000,2023-10-19 00:00:00.000,"{"" ""}"
22204,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-09-17 00:00:00.000,2022-09-23 00:00:00.000,{soldier}
22214,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-02-21 00:00:00.000,2022-02-27 00:00:00.000,{soldier}
22226,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-05-21 00:00:00.000,2022-05-27 00:00:00.000,{soldier}
22239,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-11-13 00:00:00.000,2022-11-19 00:00:00.000,{soldier}
22249,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-04-27 00:00:00.000,2023-05-03 00:00:00.000,{soldier}
22258,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,{soldier}
22267,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2022-07-01 00:00:00.000,2022-07-07 00:00:00.000,{soldier}
22277,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2023-07-21 00:00:00.000,2023-07-27 00:00:00.000,{soldier}
22285,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2023-09-05 00:00:00.000,2023-09-11 00:00:00.000,{soldier}
22294,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2022-09-27 00:00:00.000,2022-10-03 00:00:00.000,{soldier}
22304,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-10-01 00:00:00.000,2022-10-07 00:00:00.000,{soldier}
22314,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2023-07-01 00:00:00.000,2023-07-07 00:00:00.000,{soldier}
22324,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-10-17 00:00:00.000,2023-10-23 00:00:00.000,{soldier}
22335,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-12-21 00:00:00.000,2023-12-27 00:00:00.000,{soldier}
22344,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-02-13 00:00:00.000,2023-02-19 00:00:00.000,{soldier}
22354,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-05-13 00:00:00.000,2023-05-19 00:00:00.000,{soldier}
22359,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-02-13 00:00:00.000,2022-02-19 00:00:00.000,"{"" ""}"
22364,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-03-05 00:00:00.000,2022-03-11 00:00:00.000,"{"" ""}"
22370,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,"{"" ""}"
22378,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-04-01 00:00:00.000,2022-04-07 00:00:00.000,"{"" ""}"
22390,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-06-09 00:00:00.000,2022-06-15 00:00:00.000,"{"" ""}"
22400,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-03-13 00:00:00.000,2022-03-19 00:00:00.000,"{"" ""}"
22411,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,"{"" ""}"
22417,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-05-09 00:00:00.000,2022-05-15 00:00:00.000,"{"" ""}"
22427,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-09-05 00:00:00.000,2022-09-11 01:00:00.000,"{"" ""}"
22437,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-05-13 00:00:00.000,2022-05-19 00:00:00.000,"{"" ""}"
22447,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-01-21 00:00:00.000,2023-01-27 00:00:00.000,"{"" ""}"
22457,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,"{"" ""}"
22468,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-12-28 00:00:00.000,2023-01-03 00:00:00.000,"{"" ""}"
22475,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-04-09 00:00:00.000,2022-04-15 00:00:00.000,"{"" ""}"
22487,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-02-01 00:00:00.000,2023-02-07 00:00:00.000,"{"" ""}"
22497,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-10-28 00:00:00.000,2022-11-03 00:00:00.000,"{"" ""}"
22507,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-08-09 00:00:00.000,2022-08-15 00:00:00.000,"{"" ""}"
22516,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-05-01 00:00:00.000,2023-05-07 00:00:00.000,"{"" ""}"
22525,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-10-09 00:00:00.000,2022-10-15 00:00:00.000,"{"" ""}"
22535,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-10-09 00:00:00.000,2022-10-15 00:00:00.000,"{"" ""}"
22544,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-04-27 00:00:00.000,2023-05-03 00:00:00.000,"{"" ""}"
22554,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-07-13 00:00:00.000,2023-07-19 00:00:00.000,"{"" ""}"
22564,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-11-21 00:00:00.000,2022-11-27 00:00:00.000,"{"" ""}"
22574,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-04-01 00:00:00.000,2023-04-07 00:00:00.000,"{"" ""}"
22584,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-11-01 00:00:00.000,2023-11-07 00:00:00.000,"{"" ""}"
22594,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-03-13 00:00:00.000,2023-03-19 00:00:00.000,"{"" ""}"
22604,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-06-17 00:00:00.000,2023-06-23 00:00:00.000,"{"" ""}"
22614,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-11-05 00:00:00.000,2023-11-11 00:00:00.000,"{"" ""}"
22623,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-03-09 00:00:00.000,2023-03-15 00:00:00.000,"{"" ""}"
22633,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-06-27 00:00:00.000,2023-07-03 00:00:00.000,"{"" ""}"
22643,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-07-09 00:00:00.000,2023-07-15 00:00:00.000,"{"" ""}"
22653,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2024-01-01 00:00:00.000,2024-01-06 00:00:00.000,"{"" ""}"
22671,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-10-05 00:00:00.000,2023-10-11 00:00:00.000,"{"" ""}"
22676,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-10-01 00:00:00.000,2023-10-07 00:00:00.000,"{"" ""}"
22208,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-04-27 00:00:00.000,2022-05-03 00:00:00.000,{soldier}
22218,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2022-08-17 00:00:00.000,2022-08-23 00:00:00.000,{soldier}
22224,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2022-04-01 00:00:00.000,2022-04-07 00:00:00.000,{soldier}
22240,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-03-17 00:00:00.000,2023-03-23 00:00:00.000,{soldier}
22250,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2022-07-09 00:00:00.000,2022-07-15 00:00:00.000,{soldier}
22260,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-03-28 00:00:00.000,2023-04-03 00:00:00.000,{soldier}
22273,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2023-05-17 00:00:00.000,2023-05-23 00:00:00.000,{soldier}
22280,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2022-09-21 00:00:00.000,2022-09-27 00:00:00.000,{soldier}
22292,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-04-21 00:00:00.000,2023-04-27 00:00:00.000,{soldier}
22300,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2023-08-21 00:00:00.000,2023-08-27 00:00:00.000,{soldier}
22311,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,alto,18.7244173751689,-103.696028281806,0.0,2023-07-13 00:00:00.000,2023-07-19 00:00:00.000,{soldier}
22320,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-05-05 00:00:00.000,2023-05-11 00:00:00.000,{soldier}
22331,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-12-01 00:00:00.000,2023-12-07 00:00:00.000,{soldier}
22342,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-11-17 00:00:00.000,2023-11-23 00:00:00.000,{soldier}
22349,"5136bd30-522a-11ee-9742-2d533c206ccf",banano,hacienda_uno,Sigatoka_Negra,bajo,18.7244173751689,-103.696028281806,0.0,2023-09-21 00:00:00.000,2023-09-26 00:00:00.000,{soldier}
22362,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-01-13 00:00:00.000,2022-01-19 00:00:00.000,"{"" ""}"
22367,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-03-01 00:00:00.000,2022-03-07 00:00:00.000,"{"" ""}"
22373,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-02-09 00:00:00.000,2022-02-15 00:00:00.000,"{"" ""}"
22383,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-04-27 00:00:00.000,2022-05-03 00:00:00.000,"{"" ""}"
22385,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-09-27 00:00:00.000,2022-10-03 00:00:00.000,"{"" ""}"
22395,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-02-01 00:00:00.000,2022-02-07 00:00:00.000,"{"" ""}"
22406,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,"{"" ""}"
22413,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-04-05 00:00:00.000,2022-04-11 00:00:00.000,"{"" ""}"
22422,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-06-05 00:00:00.000,2022-06-11 00:00:00.000,"{"" ""}"
22432,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-09-17 00:00:00.000,2022-09-23 00:00:00.000,"{"" ""}"
22443,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-09-21 00:00:00.000,2022-09-27 00:00:00.000,"{"" ""}"
22453,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-03-17 00:00:00.000,2022-03-23 00:00:00.000,"{"" ""}"
22462,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2022-12-21 00:00:00.000,2022-12-27 00:00:00.000,"{"" ""}"
22472,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-04-21 00:00:00.000,2022-04-27 00:00:00.000,"{"" ""}"
22482,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-01-17 00:00:00.000,2023-01-23 00:00:00.000,"{"" ""}"
22492,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-08-17 00:00:00.000,2022-08-23 00:00:00.000,"{"" ""}"
22502,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-10-21 00:00:00.000,2022-10-27 00:00:00.000,"{"" ""}"
22512,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-05-28 00:00:00.000,2023-06-03 00:00:00.000,"{"" ""}"
22513,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-02-13 00:00:00.000,2023-02-19 00:00:00.000,"{"" ""}"
22523,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-09-09 00:00:00.000,2022-09-15 00:00:00.000,"{"" ""}"
22533,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-08-13 00:00:00.000,2023-08-19 00:00:00.000,"{"" ""}"
22543,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-05-21 00:00:00.000,2023-05-27 00:00:00.000,"{"" ""}"
22553,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-10-13 00:00:00.000,2023-10-19 00:00:00.000,"{"" ""}"
22563,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-05-13 00:00:00.000,2023-05-19 00:00:00.000,"{"" ""}"
22573,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-12-05 00:00:00.000,2022-12-11 00:00:00.000,"{"" ""}"
22583,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-12-01 00:00:00.000,2022-12-07 00:00:00.000,"{"" ""}"
22593,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2023-05-17 00:00:00.000,2023-05-23 00:00:00.000,"{"" ""}"
22603,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-06-09 00:00:00.000,2023-06-15 00:00:00.000,"{"" ""}"
22613,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-04-01 00:00:00.000,2023-04-07 00:00:00.000,"{"" ""}"
22632,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-11-17 00:00:00.000,2023-11-23 00:00:00.000,"{"" ""}"
22640,d9c30780-83e9-11ee-9c93-0b3366b50cf5,agave,carrozas,Fusarium,bajo,20.4722517162975,-102.7542050567,0.0,2022-11-09 00:00:00.000,2022-11-15 00:00:00.000,"{"" ""}"
22652,af0f3880-69ed-11ee-bf72-3b66a965c51a,agave,julio_orozco,Fusarium,bajo,20.8131577956797,-102.2532065279,0.0,2023-05-05 00:00:00.000,2023-05-11 00:00:00.000,"{"" ""}"
